"Timestamp","Worker","Index","Total","Sample_Key","Sample_File","Status","Exit_Code"
"2026-03-17T19:33:21","rr433439","1","7","42949039_433","42949039_433.json","OK","0"
"2026-03-17T19:40:13","rr433439","2","7","42949039_434","42949039_434.json","OK","0"
"2026-03-17T19:47:17","rr433439","3","7","42949039_435","42949039_435.json","OK","0"
"2026-03-17T19:58:14","rr433439","4","7","42949039_436","42949039_436.json","OK","0"
"2026-03-17T20:06:20","rr433439","5","7","42949039_437","42949039_437.json","OK","0"
"2026-03-17T20:16:06","rr433439","6","7","42949039_438","42949039_438.json","OK","0"
"2026-03-17T20:25:46","rr433439","7","7","42949039_439","42949039_439.json","OK","0"
