index,Project,Focal_Class,Test_Class,Focal_Path,Test_Path,Module,Focal_Method,Test_Case,AST_Focal_Method,AST_Test_Method,CLASS,Cyclomatic_complexity,Lines_of_code,Branch_coverage,Method_coverage,Line_coverage,Mutation_Coverage,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
0,42949039,SwaggerGenMojo,SwaggerGenMojoTest,compiledrepos/worker_inspectb/42949039/herd-build/herd-swaggergen-maven-plugin/src/main/java/org/finra/herd/swaggergen/SwaggerGenMojo.java,compiledrepos/worker_inspectb/42949039/herd-build/herd-swaggergen-maven-plugin/src/test/java/org/finra/herd/swaggergen/SwaggerGenMojoTest.java,herd-build\herd-swaggergen-maven-plugin,execute,test_2,execute,test_2,SwaggerGenMojo,19,66,30.77,83.33,63.64,57.14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
