"Timestamp","Worker","Index","Total","Sample_Key","Sample_File","Status","Exit_Code"
"2026-03-17T19:37:25","rr452461","1","10","42949039_452","42949039_452.json","OK","0"
"2026-03-17T19:51:45","rr452461","2","10","42949039_453","42949039_453.json","OK","0"
"2026-03-17T20:08:05","rr452461","3","10","42949039_454","42949039_454.json","OK","0"
"2026-03-17T20:22:26","rr452461","4","10","42949039_455","42949039_455.json","OK","0"
"2026-03-17T20:36:00","rr452461","5","10","42949039_456","42949039_456.json","OK","0"
"2026-03-17T20:50:41","rr452461","6","10","42949039_457","42949039_457.json","OK","0"
