"Timestamp","Worker","Index","Total","Sample_Key","Sample_File","Status","Exit_Code"
"2026-03-16T12:44:39","w23a","1","12","42949039_431","42949039_431.json","OK","0"
"2026-03-16T12:48:42","w23a","2","12","42949039_435","42949039_435.json","OK","0"
"2026-03-16T12:51:27","w23a","3","12","42949039_45","42949039_45.json","OK","0"
"2026-03-16T13:07:34","w23a","4","12","42949039_456","42949039_456.json","OK","0"
